StudentID :MLLNOA014  StudentName :Noah Maluleke
StudentID :NKNLUP009  StudentName :Luphawu Nkuna
StudentID :MFKLWA012  StudentName :Lwandle Mofokeng
StudentID :MLFASE009  StudentName :Asemahle Molefe
StudentID :CHKREM006  StudentName :Remofilwe Chauke
StudentID :KLSAVA003  StudentName :Ava Klaas
StudentID :KLSANG004  StudentName :Angel Klaas
StudentID :MSKREN006  StudentName :Reneilwe Maseko
StudentID :TSHROR012  StudentName :Rorisang Tshabalala
StudentID :DNLHLE005  StudentName :Hlelokuhle Daniels
StudentID :MLXKAT041  StudentName :Katlego Moloi
StudentID :WLLOFE021  StudentName :Ofentse Williams
StudentID :KHZLEA018  StudentName :Leano Khoza
StudentID :BLYLIK026  StudentName :Likuwe Baloyi
StudentID :MLTLEA021  StudentName :Leah Malatji
StudentID :CLTKUN016  StudentName :Kungawo Cloete
StudentID :NDLMIA016  StudentName :Mia Ndlovu
StudentID :MDXOMP029  StudentName :Omphile Mudau
StudentID :MNSLET006  StudentName :Lethabo Mnisi
StudentID :MNSLEB012  StudentName :Lebogang Mnisi
StudentID :MSKAMA007  StudentName :Amahle Maseko
StudentID :MTNOTH028  StudentName :Othalive Motaung
StudentID :NGWIMI002  StudentName :Iminathi Ngwenya
StudentID :MLFREA025  StudentName :Reatlegile Molefe
StudentID :KLSREA006  StudentName :Reatlegile Klaas
StudentID :MSXJOS005  StudentName :Joshua Mosia
StudentID :DVDBOK010  StudentName :Bokamoso Davids
StudentID :SMTOTH018  StudentName :Othalive Smith
StudentID :RDBENZ023  StudentName :Enzokuhle Radebe
StudentID :SHBREL002  StudentName :Relebohile Shabangu
StudentID :KLSONT024  StudentName :Onthatile Klaas
StudentID :JCKORA024  StudentName :Oratile Jack
StudentID :NDLLWA015  StudentName :Lwandle Ndlovu
StudentID :MNGLWA015  StudentName :Lwandle Moeng
StudentID :NKNBAN022  StudentName :Bandile Nkuna
StudentID :VSGOKU010  StudentName :Okuhle Visagie
StudentID :NKSLES005  StudentName :Lesedi Nkosi
StudentID :CLTREL003  StudentName :Relebohile Cloete
StudentID :MNSRET009  StudentName :Rethabile Mnisi
StudentID :LYNLUK008  StudentName :Luke Olyn
StudentID :BYSOTH013  StudentName :Othalive Booysen
StudentID :BXXTSH028  StudentName :Tshegofatso Booi
StudentID :BRHOMA011  StudentName :Omaatla Abrahams
StudentID :NDXKAM047  StudentName :Kamogelo Ndou
StudentID :CHKOMO006  StudentName :Omolemo Chauke
StudentID :WTBREA020  StudentName :Reatlegile Witbooi
StudentID :STHAPH005  StudentName :Aphelele Sithole
StudentID :VNXALU017  StudentName :Alunamda Van
StudentID :PTRLUP014  StudentName :Luphawu Petersen
StudentID :BRHOTH007  StudentName :Othalive Abrahams
StudentID :NDXONT013  StudentName :Onthatile Ndou
StudentID :BYSLIN020  StudentName :Lingomso Booysen
StudentID :NKNPHE010  StudentName :Phenyo Nkuna
StudentID :MTNKAT044  StudentName :Katleho Motaung
StudentID :DVDLEA009  StudentName :Leah Davids
StudentID :MKNONT027  StudentName :Onthatile Mokoena
StudentID :BKSLIK024  StudentName :Likuwe Beukes
StudentID :MFKOTH024  StudentName :Othalive Mofokeng
StudentID :PTRREN010  StudentName :Reneilwe Petersen
StudentID :CHKAMO039  StudentName :Amogelang Chauke
StudentID :SMTLET038  StudentName :Lethokuhle Smith
StudentID :MDSONT017  StudentName :Onthatile Modise
StudentID :NDLALU035  StudentName :Alunamda Ndlovu
StudentID :TSHLUP001  StudentName :Luphawu Tshabalala
StudentID :VNXRET006  StudentName :Rethabile Van
StudentID :NDLORA008  StudentName :Oratilwe Ndlovu
StudentID :LWXBLE006  StudentName :Blessing Louw
StudentID :CLTLET043  StudentName :Lethabo Cloete
StudentID :MDKLUK012  StudentName :Luke Madikizela
StudentID :DYNKAT011  StudentName :Katlego Dyantyi
StudentID :MDXSPH001  StudentName :Sphesihle Mudau
StudentID :MKNBON013  StudentName :Bonolo Mokoena
StudentID :MTHREA002  StudentName :Reatlegile Mthembu
StudentID :HNDLET020  StudentName :Lethabo Hendricks
StudentID :MSXFAI005  StudentName :Faith Mosia
StudentID :NGWSIP030  StudentName :Siphesihle Ngwenya
StudentID :BXXBLE004  StudentName :Blessing Booi
StudentID :CLTLEB014  StudentName :Lebogang Cloete
StudentID :NHLJAY017  StudentName :Jayden Nhlapo
StudentID :NHLOKU004  StudentName :Okuhle Nhlapo
StudentID :DNLTHA003  StudentName :Thandolwethu Daniels
StudentID :MTHKAR011  StudentName :Karabo Mthembu
StudentID :LYNOFE010  StudentName :Ofentse Olyn
StudentID :MDSOMA009  StudentName :Omaatla Modise
StudentID :DMSBLE010  StudentName :Blessing Adams
StudentID :KHZSIY002  StudentName :Siyabonga Khoza
StudentID :VSGOMA011  StudentName :Omaatla Visagie
StudentID :JCKAYA003  StudentName :Ayabonga Jack
StudentID :MLLTSH001  StudentName :Tshegofatso Maluleke
StudentID :SMTBON016  StudentName :Bonolo Smith
StudentID :GMDREL002  StudentName :Relebohile Gumede
StudentID :DYNBAN011  StudentName :Banele Dyantyi
StudentID :MNGLIA012  StudentName :Liam Moeng
StudentID :DMSLET057  StudentName :Lethokuhle Adams
StudentID :MSXREM001  StudentName :Remofilwe Mosia
StudentID :BKSAMO034  StudentName :Amohelang Beukes
StudentID :NGBTSH024  StudentName :Tshegofatso Ngobeni
StudentID :NHLBON001  StudentName :Bonolo Nhlapo
StudentID :DYNANG003  StudentName :Angel Dyantyi
StudentID :BYSLEA028  StudentName :Leah Booysen
StudentID :DNLNOA014  StudentName :Noah Daniels
StudentID :MFKLUB004  StudentName :Lubanzi Mofokeng
StudentID :MFKLET058  StudentName :Lethabo Mofokeng
StudentID :NHLOMP022  StudentName :Omphile Nhlapo
StudentID :KHZOMP026  StudentName :Omphile Khoza
StudentID :MTLKAT005  StudentName :Katleho Motloung
StudentID :SHBIMI013  StudentName :Iminathi Shabangu
StudentID :MDSAVA009  StudentName :Ava Modise
StudentID :CHKNKO018  StudentName :Nkosenhle Chauke
StudentID :NDLREA023  StudentName :Reatlegile Ndlovu
StudentID :NDLLUK010  StudentName :Luke Ndlovu
StudentID :NDXLUT010  StudentName :Luthando Ndou
StudentID :MLFLIN011  StudentName :Lingomso Molefe
StudentID :PTROLO032  StudentName :Olothando Peter
StudentID :MKHKAT002  StudentName :Katleho Mkhize
StudentID :CLTAMA003  StudentName :Amahle Cloete
StudentID :CHKOMA001  StudentName :Omaatla Chauke
StudentID :MSKOMA015  StudentName :Omaatla Maseko
StudentID :NHLROR007  StudentName :Rorisang Nhlapo
StudentID :PTRLEA009  StudentName :Leano Petersen
StudentID :WLLENZ001  StudentName :Enzokuhle Williams
StudentID :MSKKAT049  StudentName :Katlego Maseko
StudentID :MNSOLO012  StudentName :Olothando Mnisi
StudentID :MHLTSH030  StudentName :Tshegofatso Mohlala
StudentID :BTHPHI013  StudentName :Philasande Buthelezi
StudentID :MLTBOK014  StudentName :Bokamoso Malatji
StudentID :NKNNKO012  StudentName :Nkosenhle Nkuna
StudentID :MDXJOS005  StudentName :Joshua Mudau
StudentID :GMDLES020  StudentName :Lesedi Gumede
StudentID :JCKIMI007  StudentName :Iminathi Jack
StudentID :MHLOFE046  StudentName :Ofentse Mohlala
StudentID :NGWJAY002  StudentName :Jayden Ngwenya
StudentID :PTRRET021  StudentName :Rethabile Petersen
StudentID :DNLJOS012  StudentName :Joshua Daniels
StudentID :MKHTHA005  StudentName :Thato Mkhize
StudentID :NGCOLE003  StudentName :Olerato Ngcobo
StudentID :MDSSIY008  StudentName :Siyabonga Modise
StudentID :PTROLO028  StudentName :Olothando Petersen
StudentID :TSHENZ014  StudentName :Enzokuhle Tshabalala
StudentID :LWXKAM055  StudentName :Kamohelo Louw
StudentID :SMTBON002  StudentName :Bonolo Smith
StudentID :NKSAMO028  StudentName :Amohelang Nkosi
StudentID :LYNFAI022  StudentName :Faith Olyn
StudentID :NDXKAT016  StudentName :Katlego Ndou
StudentID :MNGBOK006  StudentName :Bokang Moeng
StudentID :MSXLUK003  StudentName :Luke Mosia
StudentID :NGWAVA004  StudentName :Ava Ngwenya
StudentID :JCBBAY010  StudentName :Bayanda Jacobs
StudentID :STHTSH007  StudentName :Tshegofatso Sithole
StudentID :LWXORA026  StudentName :Oratilwe Louw
StudentID :BYSOMO015  StudentName :Omolemo Booysen
StudentID :GMDAPH013  StudentName :Aphelele Gumede
StudentID :BLYOFE003  StudentName :Ofentse Baloyi
StudentID :PTRISA029  StudentName :Isabella Petersen
StudentID :JCBORA020  StudentName :Oratile Jacobs
StudentID :VNXMEL020  StudentName :Melokuhle Van
StudentID :NDXLES031  StudentName :Lesedi Ndou
StudentID :MFKKAT005  StudentName :Katlego Mofokeng
StudentID :MDXBON006  StudentName :Bonolo Mudau
StudentID :MDSOLE009  StudentName :Olerato Modise
StudentID :TSHLET036  StudentName :Lethabo Tshabalala
StudentID :WTBOFE037  StudentName :Ofentse Witbooi
StudentID :MDKLUK001  StudentName :Luke Madikizela
StudentID :MTLREA022  StudentName :Reatlegile Motloung
StudentID :RDBMPH002  StudentName :Mpho Radebe
StudentID :STHPHI002  StudentName :Philasande Sithole
StudentID :BYSORA016  StudentName :Oratilwe Booysen
StudentID :NGWAMO031  StudentName :Amohelang Ngwenya
StudentID :MDKPHI010  StudentName :Philasande Madikizela
StudentID :TSTOTH029  StudentName :Othalive Tsotetsi
StudentID :VNXAMO066  StudentName :Amohelang Van
StudentID :WTBMEL028  StudentName :Melokuhle Witbooi
StudentID :KHMNOA007  StudentName :Noah Khumalo
StudentID :MSXTHA030  StudentName :Thandolwethu Mosia
StudentID :TSTOMO012  StudentName :Omolemo Tsotetsi
StudentID :MTHALW020  StudentName :Alwande Mathebula
StudentID :DYNALU022  StudentName :Alunamda Dyantyi
StudentID :NKNOMP009  StudentName :Omphile Nkuna
StudentID :MTNKAM032  StudentName :Kamogelo Motaung
StudentID :MTLAPH016  StudentName :Aphelele Motloung
StudentID :LWXKAR005  StudentName :Karabo Louw
StudentID :BLYOTH027  StudentName :Othalive Baloyi
StudentID :KLSALU024  StudentName :Alunamda Klaas
StudentID :GMDBOK002  StudentName :Bokamoso Gumede
StudentID :KHZLWA015  StudentName :Lwandle Khoza
StudentID :NDLMPH010  StudentName :Mpho Ndlovu
StudentID :KHZAMO012  StudentName :Amogelang Khoza
StudentID :DYNENZ006  StudentName :Enzokuhle Dyantyi
StudentID :PTRLIA029  StudentName :Liam Peter
StudentID :MTHLET018  StudentName :Letlotlo Mthembu
StudentID :CLTIMI020  StudentName :Iminathi Cloete
StudentID :WTBMPH024  StudentName :Mpho Witbooi
StudentID :MHLHLE028  StudentName :Hlelokuhle Mohlala
StudentID :NDXNOA005  StudentName :Noah Ndou
StudentID :PTRKUN064  StudentName :Kungawo Petersen
StudentID :WLLSIP029  StudentName :Siphosethu Williams
StudentID :SHBKAM049  StudentName :Kamogelo Shabangu
StudentID :MGLRET007  StudentName :Rethabile Mogale
StudentID :MTHLES015  StudentName :Lesedi Mthembu
StudentID :MLLONT022  StudentName :Onthatile Maluleke
StudentID :MHLLIK001  StudentName :Likuwe Mohlala
StudentID :KHZLIN025  StudentName :Lingomso Khoza
StudentID :MDXENZ017  StudentName :Enzokuhle Mudau
StudentID :KHMWAR001  StudentName :Warona Khumalo
StudentID :NKNHLE007  StudentName :Hlelokuhle Nkuna
StudentID :SHBSIY001  StudentName :Siyabonga Shabangu
StudentID :MDKENZ021  StudentName :Enzokuhle Madikizela
StudentID :JCBSIP025  StudentName :Siphosethu Jacobs
StudentID :NGCALU028  StudentName :Alunamda Ngcobo
StudentID :VSGLET057  StudentName :Lethokuhle Visagie
StudentID :BKSMIN001  StudentName :Minenhle Beukes
StudentID :MLLREA031  StudentName :Reatlegile Maluleke
StudentID :NGCBOK018  StudentName :Bokang Ngcobo
StudentID :MSKLIN019  StudentName :Lingomso Maseko
StudentID :MDSTHA021  StudentName :Thandolwethu Modise
StudentID :SMTENZ029  StudentName :Enzokuhle Smith
StudentID :TSHAMO020  StudentName :Amohelang Tshabalala
StudentID :NKSKHA014  StudentName :Khayone Nkosi
StudentID :MSKAVA004  StudentName :Ava Maseko
StudentID :MGLALU031  StudentName :Alunamda Mogale
StudentID :MLFNKO003  StudentName :Nkosenhle Molefe
StudentID :MTLELI002  StudentName :Elijah Motloung
StudentID :MLXREL008  StudentName :Relebohile Moloi
StudentID :HNDRET013  StudentName :Rethabile Hendricks
StudentID :GMDSIY002  StudentName :Siyabonga Gumede
StudentID :NGBPHE012  StudentName :Phenyo Ngobeni
StudentID :MLXANG012  StudentName :Angel Moloi
StudentID :STHLET015  StudentName :Lethabo Sithole
StudentID :BLYORA001  StudentName :Oratile Baloyi
StudentID :MHLKAR041  StudentName :Karabo Mahlangu
StudentID :WLLOTH020  StudentName :Othalive Williams
StudentID :MNGOFE019  StudentName :Ofentse Moeng
StudentID :KHZLIK009  StudentName :Likuwe Khoza
StudentID :NKSCAL005  StudentName :Caleb Nkosi
StudentID :JCKORA001  StudentName :Oratilwe Jack
StudentID :DYNORA024  StudentName :Oratile Dyantyi
StudentID :HNDLUB005  StudentName :Lubanzi Hendricks
StudentID :MFKPHI004  StudentName :Philasande Mofokeng
StudentID :NDXLIS007  StudentName :Lisakhanya Ndou
StudentID :WLLWAR007  StudentName :Warona Williams
StudentID :WTBLET051  StudentName :Lethokuhle Witbooi
StudentID :LYNAMA010  StudentName :Amahle Olyn
StudentID :MNGAPH004  StudentName :Aphelele Moeng
StudentID :BRHANG008  StudentName :Angel Abrahams
StudentID :PTRAMO111  StudentName :Amohelang Petersen
StudentID :WLLSIY001  StudentName :Siyabonga Williams
StudentID :NKNONT014  StudentName :Onthatile Nkuna
StudentID :KHMAMO059  StudentName :Amogelang Khumalo
StudentID :TSHORA024  StudentName :Oratilwe Tshabalala
StudentID :DMSKHA014  StudentName :Khayone Adams
StudentID :PTRWAR006  StudentName :Warona Petersen
StudentID :NDLLWA004  StudentName :Lwandle Ndlovu
StudentID :NDLNAL001  StudentName :Naledi Ndlovu
StudentID :MNGBAY012  StudentName :Bayanda Moeng
StudentID :PTRORA002  StudentName :Oratile Petersen
StudentID :TSTJOS007  StudentName :Joshua Tsotetsi
StudentID :LYNKAM037  StudentName :Kamogelo Olyn
StudentID :NKSALU029  StudentName :Alunamda Nkosi
StudentID :KHZKAM017  StudentName :Kamohelo Khoza
StudentID :RDBJUN005  StudentName :Junior Radebe
StudentID :NDXONT026  StudentName :Onthatile Ndou
StudentID :MNSAMA012  StudentName :Amahle Mnisi
StudentID :TSHKAT048  StudentName :Katlego Tshabalala
StudentID :PTRWAR009  StudentName :Warona Petersen
StudentID :SMTIMI018  StudentName :Iminathi Smith
StudentID :CHKAYA010  StudentName :Ayabonga Chauke
StudentID :KHZAMA007  StudentName :Amahle Khoza
StudentID :MGLLUP008  StudentName :Luphawu Mogale
StudentID :MLTMIA015  StudentName :Mia Malatji
StudentID :BRHCAL001  StudentName :Caleb Abrahams
StudentID :MTHFAI001  StudentName :Faith Mathebula
StudentID :BRHREL011  StudentName :Relebohile Abrahams
StudentID :MNSMEL016  StudentName :Melokuhle Mnisi
StudentID :NGCEMI010  StudentName :Emihle Ngcobo
StudentID :NHLLES015  StudentName :Lesedi Nhlapo
StudentID :MHLOMA016  StudentName :Omaatla Mohlala
StudentID :MKNLET008  StudentName :Lethabo Mokoena
StudentID :TSHAVA013  StudentName :Ava Tshabalala
StudentID :GMDAPH010  StudentName :Aphelele Gumede
StudentID :NGBAMO038  StudentName :Amohelang Ngobeni
StudentID :BKSMEL008  StudentName :Melokuhle Beukes
StudentID :MLLOMO012  StudentName :Omolemo Maluleke
StudentID :PTROMP027  StudentName :Omphile Peter
StudentID :NKNKAM016  StudentName :Kamohelo Nkuna
StudentID :MKNKAM016  StudentName :Kamogelo Mokoena
StudentID :MTNOMA005  StudentName :Omaatla Motaung
StudentID :DMSNKO003  StudentName :Nkosenhle Adams
StudentID :NKSBAN008  StudentName :Banele Nkosi
StudentID :BKSALW003  StudentName :Alwande Beukes
StudentID :MKNROR013  StudentName :Rorisang Mokoena
StudentID :MNGENZ002  StudentName :Enzokuhle Moeng
StudentID :MDSSIP030  StudentName :Siphesihle Modise
StudentID :VSGISA005  StudentName :Isabella Visagie
StudentID :HNDHLE006  StudentName :Hlelokuhle Hendricks
StudentID :HNDAMO017  StudentName :Amogelang Hendricks
StudentID :DMSALU007  StudentName :Alunamda Adams
StudentID :STHJUN013  StudentName :Junior Sithole
StudentID :MTHBON006  StudentName :Bonolo Mathebula
StudentID :NGWOMA007  StudentName :Omaatla Ngwenya
StudentID :STHAYA008  StudentName :Ayabonga Sithole
StudentID :MSKBOK005  StudentName :Bokamoso Maseko
StudentID :MFKKAT058  StudentName :Katleho Mofokeng
StudentID :HNDFAI009  StudentName :Faith Hendricks
StudentID :MTNBOK036  StudentName :Bokamoso Motaung
StudentID :MFKLET026  StudentName :Lethokuhle Mofokeng
StudentID :MLTOFE014  StudentName :Ofentse Malatji
StudentID :MGLOTH020  StudentName :Othalive Mogale
StudentID :BKSKAR014  StudentName :Karabo Beukes
StudentID :WLLEMI005  StudentName :Emihle Williams
StudentID :DMSLEA021  StudentName :Leano Adams
StudentID :NDLLIN003  StudentName :Lingomso Ndlovu
StudentID :NHLAMO056  StudentName :Amogelang Nhlapo
StudentID :MFKKHA009  StudentName :Khayone Mofokeng
StudentID :SHBCAL019  StudentName :Caleb Shabangu
StudentID :DNLKAM030  StudentName :Kamogelo Daniels
StudentID :VNXKAM031  StudentName :Kamohelo Van
StudentID :MDXREA023  StudentName :Reatlegile Mudau
StudentID :LYNBAN023  StudentName :Banele Olyn
StudentID :NDXLUT014  StudentName :Luthando Ndou
StudentID :KLSTSH003  StudentName :Tshegofatso Klaas
StudentID :TSTPHE012  StudentName :Phenyo Tsotetsi
StudentID :MSXBAN019  StudentName :Banele Mosia
StudentID :VSGPHE005  StudentName :Phenyo Visagie
StudentID :VNXREM008  StudentName :Remofilwe Van
StudentID :MDKORA017  StudentName :Oratilwe Madikizela
StudentID :STHAMO027  StudentName :Amogelang Sithole
StudentID :DYNLWA009  StudentName :Lwandle Dyantyi
StudentID :TSTBON009  StudentName :Bonolo Tsotetsi
StudentID :DLMALU018  StudentName :Alunamda Dlamini
StudentID :DMSOKU011  StudentName :Okuhle Adams
StudentID :DVDPHI003  StudentName :Philasande Davids
StudentID :MLFBOK036  StudentName :Bokamoso Molefe
StudentID :MKNKUN026  StudentName :Kungawo Mokoena
StudentID :WTBOKU001  StudentName :Okuhle Witbooi
StudentID :MGLLET031  StudentName :Lethabo Mogale
StudentID :TSTNOA018  StudentName :Noah Tsotetsi
StudentID :DLMKAR026  StudentName :Karabo Dlamini
StudentID :RDBEMI012  StudentName :Emihle Radebe
StudentID :MDXAYA014  StudentName :Ayabonga Mudau
StudentID :BKSAMO027  StudentName :Amogelang Beukes
StudentID :BKSOTH020  StudentName :Othalive Beukes
StudentID :BRHENZ021  StudentName :Enzokuhle Abrahams
StudentID :TSTBAY011  StudentName :Bayanda Tsotetsi
StudentID :NGWAMO023  StudentName :Amogelang Ngwenya
StudentID :MTLFAI001  StudentName :Faith Motloung
StudentID :NHLENZ021  StudentName :Enzokuhle Nhlapo
StudentID :MNSIMI017  StudentName :Iminathi Mnisi
StudentID :MTHAPH022  StudentName :Aphelele Mthembu
StudentID :KLSBOK004  StudentName :Bokamoso Klaas
StudentID :VSGLWA011  StudentName :Lwandle Visagie
StudentID :MTHELI023  StudentName :Elijah Mathebula
StudentID :KHZORA020  StudentName :Oratile Khoza
StudentID :TSHKUN014  StudentName :Kungawo Tshabalala
StudentID :NGBKAR018  StudentName :Karabo Ngobeni
StudentID :SHBAMO024  StudentName :Amogelang Shabangu
StudentID :WLLBOK017  StudentName :Bokamoso Williams
StudentID :MKHOLE012  StudentName :Olerato Mkhize
StudentID :MDKKAR020  StudentName :Karabo Madikizela
StudentID :NGCOMA022  StudentName :Omaatla Ngcobo
StudentID :CHKKUN018  StudentName :Kungawo Chauke
StudentID :KLSOLE006  StudentName :Olerato Klaas
StudentID :NHLLEA019  StudentName :Leano Nhlapo
StudentID :LWXAPH010  StudentName :Aphelele Louw
StudentID :BXXREA013  StudentName :Reatlegile Booi
StudentID :BTHLEA029  StudentName :Leah Buthelezi
StudentID :KLSMIA004  StudentName :Mia Klaas
StudentID :MFKBLE004  StudentName :Blessing Mofokeng
StudentID :SHBLWA004  StudentName :Lwandle Shabangu
StudentID :DMSBOK016  StudentName :Bokamoso Adams
StudentID :MNSHLE004  StudentName :Hlelokuhle Mnisi
StudentID :BXXAMO005  StudentName :Amogelang Booi
StudentID :KHZREA023  StudentName :Reatlegile Khoza
StudentID :BTHPHE002  StudentName :Phenyo Buthelezi
StudentID :MNSLWA009  StudentName :Lwandle Mnisi
StudentID :MLLLUT011  StudentName :Luthando Maluleke
StudentID :MLLOKU014  StudentName :Okuhle Maluleke
StudentID :NGBBOK042  StudentName :Bokang Ngobeni
StudentID :MHLLET104  StudentName :Lethokuhle Mahlangu
StudentID :SMTONT013  StudentName :Onthatile Smith
StudentID :KHZIMI009  StudentName :Iminathi Khoza
StudentID :NKSLET045  StudentName :Lethokuhle Nkosi
StudentID :BKSLET013  StudentName :Lethokuhle Beukes
StudentID :CLTOKU004  StudentName :Okuhle Cloete
StudentID :MNGMPH006  StudentName :Mpho Moeng
StudentID :JCBLIN014  StudentName :Lingomso Jacobs
StudentID :TSHENZ016  StudentName :Enzokuhle Tshabalala
StudentID :MLXLWA009  StudentName :Lwandle Moloi
StudentID :NDXKAM035  StudentName :Kamogelo Ndou
StudentID :RDBKAR007  StudentName :Karabo Radebe
